Date,Open,High,Low,Close,Volume,Obv,Rsi
2021-02-06 10:54:00,40165.47,40165.17,40165.16,40165.16,75.257,-1995.3589999999992,42.66064408117188
2021-02-06 10:55:00,40165.16,40154.01,40154.01,40154.01,59.198,-2054.557,41.28109978222345
2021-02-06 10:56:00,40154.01,40165.56,40165.56,40165.56,99.456,-1955.1009999999997,43.32559914964837
2021-02-06 10:57:00,40165.56,40142.63,40140.0,40140.0,69.747,-2024.8479999999995,40.00591458105586
2021-02-06 10:58:00,40140.0,40185.82,40182.9,40182.9,202.324,-1822.5239999999997,47.304030652800904
2021-02-06 10:59:00,40182.9,40176.28,40167.86,40176.28,61.661,-1884.1849999999995,46.36669772030642
2021-02-06 11:00:00,40176.28,40190.53,40190.52,40190.52,112.837,-1771.3479999999995,48.720532203787194
2021-02-06 11:01:00,40190.52,40250.0,40249.99,40249.99,146.551,-1624.7969999999996,57.17378258934626
2021-02-06 11:02:00,40249.99,40284.21,40281.63,40282.3,162.192,-1462.6049999999996,60.941034511108846
2021-02-06 11:03:00,40282.3,40258.15,40257.06,40257.07,74.263,-1536.8679999999997,56.7434841058957
2021-02-06 11:04:00,40257.07,40260.71,40260.7,40260.7,149.084,-1387.7839999999994,57.20025803302323
2021-02-06 11:05:00,40260.7,40283.77,40283.76,40283.76,123.051,-1264.7329999999995,60.08386220094023
2021-02-06 11:06:00,40283.76,40343.0,40343.0,40343.0,329.772,-934.9609999999996,66.35511091569089
2021-02-06 11:07:00,40343.0,40335.81,40331.56,40335.81,165.444,-1100.4049999999995,65.0198986179308
2021-02-06 11:08:00,40335.81,40375.3,40369.18,40371.42,239.211,-861.1939999999995,68.41028657694794
2021-02-06 11:09:00,40371.42,40361.81,40361.79,40361.79,152.785,-1013.9789999999996,66.53226894925916
2021-02-06 11:10:00,40361.79,40375.91,40375.9,40375.91,103.475,-910.5039999999996,67.92276043900857
2021-02-06 11:11:00,40375.91,40355.0,40354.99,40354.99,213.566,-1124.0699999999997,63.70002991071997
2021-02-06 11:12:00,40354.99,40346.53,40339.77,40339.77,184.622,-1308.6919999999996,60.74133601321418
2021-02-06 11:13:00,40339.77,40342.37,40342.36,40342.37,119.199,-1189.4929999999997,61.07395273905601
2021-02-06 11:14:00,40342.37,40349.99,40349.78,40349.78,79.08,-1110.4129999999996,62.06052616914739
2021-02-06 11:15:00,40349.78,40337.89,40334.92,40334.93,67.02,-1177.4329999999995,58.841912731581374
2021-02-06 11:16:00,40334.93,40348.34,40348.34,40348.34,131.04,-1046.3929999999996,60.818090336442445
2021-02-06 11:17:00,40348.34,40362.0,40361.99,40361.99,266.886,-779.5069999999996,62.777241305998075
2021-02-06 11:18:00,40361.99,40358.84,40354.56,40355.54,117.564,-897.0709999999996,61.219540248118655
2021-02-06 11:19:00,40355.54,40390.79,40390.13,40390.14,206.27,-690.8009999999996,66.08158062272605
2021-02-06 11:20:00,40390.14,40380.01,40378.01,40378.01,132.603,-823.4039999999995,63.09502826937335
2021-02-06 11:21:00,40378.01,40415.79,40415.78,40415.79,199.592,-623.8119999999996,67.9530771541051
2021-02-06 11:22:00,40415.79,40400.52,40400.51,40400.51,226.817,-850.6289999999996,64.26823041168551
2021-02-06 11:23:00,40400.51,40389.06,40389.06,40389.06,171.48,-1022.1089999999996,61.57376372532538
2021-02-06 11:24:00,40389.06,40397.78,40394.71,40397.78,109.71,-912.3989999999995,62.85113659772583
2021-02-06 11:25:00,40397.78,40433.16,40426.44,40426.44,193.046,-719.3529999999996,66.76197148364508
2021-02-06 11:26:00,40426.44,40449.99,40449.99,40449.99,206.251,-513.1019999999996,69.59450726306505
2021-02-06 11:27:00,40449.99,40481.64,40481.63,40481.64,284.259,-228.8429999999996,72.93298167259145
2021-02-06 11:28:00,40481.64,40482.83,40481.24,40482.27,689.732,460.8890000000004,72.99653919391852
2021-02-06 11:29:00,40482.27,40390.66,40382.57,40382.58,331.343,129.54600000000033,52.134818357994675
2021-02-06 11:30:00,40382.58,40364.84,40364.78,40364.78,395.468,-265.9219999999997,49.4190344855446
2021-02-06 11:31:00,40364.78,40380.0,40379.99,40380.0,247.523,-18.39899999999969,51.734221048848624
2021-02-06 11:32:00,40380.0,40389.49,40384.2,40389.49,176.728,158.32900000000032,53.17344163021597
2021-02-06 11:33:00,40389.49,40394.63,40394.62,40394.62,92.413,250.7420000000003,53.97243265267981
2021-02-06 11:34:00,40394.62,40448.2,40415.49,40432.5,104.147,354.8890000000003,59.47148261326424
2021-02-06 11:35:00,40432.5,40580.0,40572.37,40573.57,599.923,954.8120000000004,72.60028411559652
2021-02-06 11:36:00,40573.57,40513.54,40509.04,40509.05,1046.199,-91.38699999999972,62.61050376399092
2021-02-06 11:37:00,40509.05,40482.7,40474.19,40480.57,385.838,-477.2249999999997,58.76655025863341
2021-02-06 11:38:00,40480.57,40503.56,40501.3,40503.11,256.185,-221.0399999999997,60.816901717184216
2021-02-06 11:39:00,40503.11,40527.0,40524.5,40524.5,173.137,-47.902999999999736,62.71182372499458
2021-02-06 11:40:00,40524.5,40480.47,40479.5,40480.46,170.827,-218.72999999999973,56.63851152382872
2021-02-06 11:41:00,40480.46,40521.99,40521.98,40521.99,132.979,-85.75099999999972,60.52125597616163
2021-02-06 11:42:00,40521.99,40506.01,40506.0,40506.0,78.58,-164.33099999999973,58.354643391523986
2021-02-06 11:43:00,40506.0,40515.08,40510.89,40514.8,302.912,138.58100000000024,59.21989138165995
2021-02-06 11:44:00,40514.8,40523.26,40523.26,40523.26,110.44,249.02100000000024,60.078612251687225
2021-02-06 11:45:00,40523.26,40551.76,40551.76,40551.76,125.626,374.6470000000003,62.911940739787205
2021-02-06 11:46:00,40551.76,40491.34,40491.33,40491.34,229.395,145.2520000000003,54.13940195710523
2021-02-06 11:47:00,40491.34,40437.51,40420.0,40428.23,283.655,-138.4029999999997,46.79883800563252
2021-02-06 11:48:00,40428.23,40459.21,40459.2,40459.21,164.591,26.1880000000003,50.35712378447954
2021-02-06 11:49:00,40459.21,40435.99,40431.68,40431.69,176.58,-150.3919999999997,47.32883544104909
2021-02-06 11:50:00,40431.69,40416.5,40413.61,40416.5,144.812,-295.2039999999997,45.69539693269308
2021-02-06 11:51:00,40416.5,40392.34,40392.34,40392.34,257.244,-552.4479999999998,43.14486965779986
2021-02-06 11:52:00,40392.34,40371.95,40365.0,40365.01,211.483,-763.9309999999998,40.397960227126944
2021-02-06 11:53:00,40365.01,40340.02,40338.37,40340.02,157.472,-921.4029999999998,38.014665974511956
2021-02-06 11:54:00,40340.02,40374.82,40374.81,40374.82,127.914,-793.4889999999998,43.05299779668257
2021-02-06 11:55:00,40374.82,40335.6,40334.43,40335.6,230.409,-1023.8979999999998,39.1870707811332
2021-02-06 11:56:00,40335.6,40357.86,40357.86,40357.86,133.537,-890.3609999999998,42.35112104643687
2021-02-06 11:57:00,40357.86,40366.63,40366.62,40366.62,78.905,-811.4559999999998,43.594861473533214
2021-02-06 11:58:00,40366.62,40368.77,40368.27,40368.27,138.634,-672.8219999999998,43.84062964372595
2021-02-06 11:59:00,40368.27,40319.42,40319.41,40319.41,165.072,-837.8939999999998,38.49211766934975
2021-02-06 12:00:00,40319.41,40342.27,40342.26,40342.27,96.892,-741.0019999999997,42.0540581838829
2021-02-06 12:01:00,40342.27,40300.0,40299.6,40299.99,411.232,-1152.2339999999997,37.70497260982799
2021-02-06 12:02:00,40299.99,40265.79,40265.78,40265.79,174.598,-1326.8319999999997,34.58893268330381
2021-02-06 12:03:00,40265.79,40283.99,40282.25,40283.99,130.718,-1196.1139999999996,37.54686734731191
2021-02-06 12:04:00,40283.99,40302.27,40302.27,40302.27,182.956,-1013.1579999999996,40.45920328735406
2021-02-06 12:05:00,40302.27,40275.0,40274.99,40275.0,219.328,-1232.4859999999996,37.639371299517165
2021-02-06 12:06:00,40275.0,40333.0,40327.99,40332.99,118.489,-1113.9969999999996,46.22273084938753
2021-02-06 12:07:00,40332.99,40400.0,40394.85,40399.0,270.36,-843.6369999999996,53.98651197694396
2021-02-06 12:08:00,40399.0,40400.45,40395.44,40395.45,261.013,-1104.6499999999996,53.538853401318924
2021-02-06 12:09:00,40395.45,40407.77,40400.0,40407.76,123.499,-981.1509999999996,54.93432780884068
2021-02-06 12:10:00,40407.76,40420.96,40420.95,40420.95,79.046,-902.1049999999996,56.44389488724844
2021-02-06 12:11:00,40420.95,40393.38,40392.44,40392.45,148.607,-1050.7119999999995,52.36247325519003
2021-02-06 12:12:00,40392.45,40459.18,40456.0,40459.18,180.806,-869.9059999999995,59.708734149956804
2021-02-06 12:13:00,40459.18,40531.91,40529.95,40531.91,310.125,-559.7809999999995,65.88396068987737
2021-02-06 12:14:00,40531.91,40510.03,40506.55,40510.03,199.548,-759.3289999999995,62.7672704646377
2021-02-06 12:15:00,40510.03,40505.0,40501.85,40505.0,142.03,-901.3589999999996,62.04066983739263
2021-02-06 12:16:00,40505.0,40539.93,40537.48,40538.46,336.234,-565.1249999999995,64.9475278150314
2021-02-06 12:17:00,40538.46,40554.19,40554.18,40554.18,207.489,-357.6359999999995,66.25498126544096
2021-02-06 12:18:00,40554.18,40511.94,40510.76,40511.47,306.626,-664.2619999999995,59.73565216989612
2021-02-06 12:19:00,40511.47,40520.48,40516.98,40520.48,138.964,-525.2979999999995,60.61605908176295
2021-02-06 12:20:00,40520.48,40500.06,40500.05,40500.06,106.245,-631.5429999999996,57.54501458575257
2021-02-06 12:21:00,40500.06,40549.99,40548.35,40548.5,115.559,-515.9839999999996,62.41022093285891
2021-02-06 12:22:00,40548.5,40537.8,40537.8,40537.8,125.237,-641.2209999999995,60.75402412026311
2021-02-06 12:23:00,40537.8,40575.57,40572.33,40575.41,297.092,-344.1289999999996,64.33650862763173
2021-02-06 12:24:00,40575.41,40568.77,40565.49,40568.77,294.103,-638.2319999999995,63.238961078801715
2021-02-06 12:25:00,40568.77,40586.87,40586.86,40586.87,124.369,-513.8629999999995,64.99214137234242
2021-02-06 12:26:00,40586.87,40591.04,40589.42,40589.43,121.389,-392.4739999999995,65.24460978319273
2021-02-06 12:27:00,40589.43,40570.0,40560.01,40569.86,150.632,-543.1059999999995,61.588043491224575
2021-02-06 12:28:00,40569.86,40560.01,40560.0,40560.0,129.889,-672.9949999999995,59.77049324487622
2021-02-06 12:29:00,40560.0,40565.46,40563.5,40563.5,156.322,-516.6729999999995,60.21927840469283
2021-02-06 12:30:00,40563.5,40500.5,40500.0,40500.01,452.328,-969.0009999999996,49.44398281655915
2021-02-06 12:31:00,40500.01,40473.61,40473.59,40473.61,270.935,-1239.9359999999997,45.776097922943414
2021-02-06 12:32:00,40473.61,40546.79,40542.84,40546.53,169.735,-1070.2009999999996,55.5783220236542
2021-02-06 12:33:00,40546.53,40552.87,40550.0,40552.87,96.138,-974.0629999999996,56.317700214706456
2021-02-06 12:34:00,40552.87,40559.33,40558.58,40558.58,118.414,-855.6489999999995,57.01169079322408
2021-02-06 12:35:00,40558.58,40635.0,40634.99,40635.0,291.113,-564.5359999999996,65.02124035807878
2021-02-06 12:36:00,40635.0,40575.25,40575.24,40575.25,521.755,-1086.2909999999997,56.203862515165795
2021-02-06 12:37:00,40575.25,40598.98,40592.62,40592.63,231.336,-854.9549999999997,57.98849576210489
2021-02-06 12:38:00,40592.63,40631.39,40626.53,40626.53,191.286,-663.6689999999996,61.30093732011776
2021-02-06 12:39:00,40626.53,40660.99,40660.8,40660.81,207.709,-455.9599999999997,64.36100634933415
2021-02-06 12:40:00,40660.81,40668.4,40663.79,40663.79,500.734,44.77400000000034,64.62289291929262
2021-02-06 12:41:00,40663.79,40686.23,40686.22,40686.22,158.666,203.44000000000037,66.61164441065056
2021-02-06 12:42:00,40686.22,40694.0,40691.97,40691.97,707.218,910.6580000000004,67.12190046051894
2021-02-06 12:43:00,40691.97,40700.0,40697.62,40699.14,557.717,1468.3750000000005,67.78307066117807
2021-02-06 12:44:00,40699.14,40627.95,40622.01,40627.39,426.177,1042.1980000000003,55.70978489622125
2021-02-06 12:45:00,40627.39,40648.96,40648.95,40648.95,279.522,1321.7200000000005,58.12350075741457
2021-02-06 12:46:00,40648.95,40630.0,40629.99,40629.99,336.73,984.9900000000002,55.27084904533238
2021-02-06 12:47:00,40629.99,40743.71,40736.52,40736.52,204.904,1189.8940000000002,65.5126274099086
2021-02-06 12:48:00,40736.52,40726.95,40718.7,40726.5,684.343,505.5510000000003,64.02760685057711
2021-02-06 12:49:00,40726.5,40717.35,40717.21,40717.35,220.627,284.92400000000026,62.63143817751448
2021-02-06 12:50:00,40717.35,40757.15,40755.87,40757.15,204.312,489.2360000000003,66.09469672222657
2021-02-06 12:51:00,40757.15,40744.35,40744.34,40744.35,205.695,283.5410000000003,64.03911185558106
2021-02-06 12:52:00,40744.35,40781.18,40778.96,40779.05,154.287,437.8280000000003,67.03247451437124
2021-02-06 12:53:00,40779.05,40811.66,40809.31,40811.65,318.034,755.8620000000003,69.59325128301596
2021-02-06 12:54:00,40811.65,40804.0,40803.99,40804.0,311.583,444.2790000000003,68.2534557236535
2021-02-06 12:55:00,40804.0,40815.79,40811.07,40811.85,330.36,774.6390000000004,68.91478565472504
2021-02-06 12:56:00,40811.85,40825.07,40823.09,40823.09,212.818,987.4570000000004,69.88222974292148
2021-02-06 12:57:00,40823.09,40865.09,40865.01,40865.02,501.44,1488.8970000000004,73.22936947753183
2021-02-06 12:58:00,40865.02,40808.52,40801.01,40802.65,595.062,893.8350000000004,62.16271032710494
2021-02-06 12:59:00,40802.65,40847.15,40841.05,40844.02,427.276,1321.1110000000003,65.84930388667925
